"SURVEY_YEAR","NUM_MALE_LE119","CV_NUM_MALE_LE119","CI_NUM_MALE_LE119","NUM_MALE_GE120","CV_NUM_MALE_GE120","CI_NUM_MALE_GE120","NUM_MALE_GE135","CV_NUM_MALE_GE135","CI_NUM_MALE_GE135","NUM_MALE_LE94","CV_NUM_MALE_LE94","CI_NUM_MALE_LE94","NUM_MALE_GE65","CV_NUM_MALE_GE65","CI_NUM_MALE_GE65","NUM_MALE_95TO109","CV_NUM_MALE_95TO109","CI_NUM_MALE_95TO109","NUM_MALE_110TO134","CV_NUM_MALE_110TO134","CI_NUM_MALE_110TO134","NUM_MALE_TOTAL","CV_NUM_MALE_TOTAL","CI_NUM_MALE_TOTAL"
2008,25426459.468591032293264757442278252029,0.2050113064229499077107230656791709716501,10216914.87979742310412354533156365715923,29256221.18371451487144336213917262440761,0.2550557111158574256848266447386158559952,14625453.94520723065900754686165199968752,16866990.90256170120735485750568916755868,0.2904441424183739215554794718523376702515,9601880.66743117415443272627904891668078,4921210.77035897517811242162871900815638,0.2514529037414152513906599677894587016956,2425407.36673537110694312958496717817222,54650764.1105609249262898099139268981824,0.1935849709874520733422071224038404875345,20735950.50617864638484517130447517777219,9779203.25874050835688132894543338379114,0.2478746854303639902190698852548085575445,4751073.18577899212494157802394032760954,23115275.72064436242235951150160931693033,0.2013682508390337408120956043309418160573,9123177.97347515516665702647660087274032,54682680.6523055471647081195814508764364,0.1934667005960632162723812637267965138689,20735384.498877482767092024701563907754
2009,11415875.67157913251374705694515688426449,0.2670216537460287965322726866874491943507,5974640.56153686946260374907059731415251,21805529.707217620545457198427905463821,0.2779067272861102001168881441770051313419,11877410.65943888727457738508382381182728,11967570.43252504010294513322352137671234,0.3119535818651313456591725766969890773022,7317319.86679287387189356749430533204143,1688271.70824168399634603468752372789469,0.323581999110599180934354588731518396387,1070736.8954136322875486597183230194913,33164224.61579406414761940364608466950965,0.2602578389086731047600368992865478652433,16917248.87807323016429572303649285232635,4806641.41135919351532801427683279778847,0.3107570684807921063941388543346031024647,2927647.67669542583621259457792645726722,14758921.82667083544458507318518444569004,0.2799890320716201686110941956404464653533,8099379.02387373991826938420599225549449,33221405.37879675305920425537306234808545,0.2597685758059719486851336159832286305698,16914559.23658486163252699806897130601143
2010,8647369.00162915878349292098588748902835,0.1726568632385006072946755456398008596478,2926334.10989078499842192129728097680113,24269808.95859048862809224956803838396386,0.1922906923522483596283663669108905281384,9147042.40109216300225978634242032025218,15233824.56859998408400995011399823018857,0.2024954722161158933072526187476610910785,6046169.77936519865236955901421877578673,2087148.69949161241515837462933753722268,0.3560833240271577844936388546650663637792,1456669.73944170827525261832202349633663,32829736.54334647206159942743896109800659,0.169161841508556565184269920211388477183,10884935.83222995739168066532327723702183,2827879.6951161527864991994880647449117,0.1794880766454088784703391606651726536231,994838.5474235669043836921709128485816825,12768324.9970118981259176463225253606693,0.2346291683125616130962172554088845540426,5871810.09059504910593571332440476034613,32917177.96021964741158517055392587299223,0.1686802299898179171782985891568394934795,10882855.21193340646556860293057217722259
2011,39940433.95479073267739014717574990154439,0.7481142183951326598860250671762311324812,58564812.79968334502285664581283506454142,16024029.82806722586293201828763595764576,0.1543440600353216788909628194211693876637,4847499.09071034672834633855319504299173,10907835.10365035707041976165155985316339,0.164982590961508753550464161880057821783,3527221.67847502126476113439309574243091,34631150.4864922545230958563455909552145,0.8624844403449970937644617539331511726146,58542903.75385746611736872667749047120482,25946382.04940898877269157686230609432071,0.1421751724988671995022506078064566040628,7230305.43344861947752293879169781200204,3190618.52115259466818647755922064160975,0.2884625026080021012170913677025326543784,1803932.65481907548776695962115563052873,7234859.6715627522786200699070144092024,0.1972846533773081245670993741073954508588,2797560.49377393685498416472842555391998,55964463.78285795854032216546338585919003,0.5354323929867129915536621711088401303608,58731766.06032878288202929034114529501619
2012,9251517.38360019410578117632715930089829,0.2685497347233394997499223555738007103803,4869605.37674222424944847628138789263774,14505608.9453575012968066758128512600535,0.1891312115585265153462769309412063042317,5377188.2526901419602338337934356072564,9978261.351510109187874141637124423612,0.2122230084993852446700675168549166842008,4150528.62147680971330309015386554612484,3388671.02550103777013649803608551075012,0.4105865196772805274029265483212029072539,2727031.57967575596741748237825797149855,23610504.28646491791695784781011735257909,0.1852977401639945016568308654255096087383,8574947.25329193933670123700753972055084,4051359.39653705170824389726709323224254,0.2831003290302948444602826191068877064242,2248004.70923204756004672137794734895529,6338834.55540949673633331519970739434713,0.1925941635236437125853929753380729096501,2392812.17627116561223932643100907388745,23757126.32895769540258785214001056095177,0.1839226998003913423986944877562823219953,8564170.63528488448129798917610680093513
2013,8850249.6467740681109238190065233178117,0.1694740440617597987393734040562976908377,2939779.69324612652757264729085523517599,15649404.38471449798924185271769954138317,0.1505340350145994818088440990343846237749,4617305.25570822824390954026556655183543,11542660.77652763699721501837163633337489,0.1630803741755903794696773730286790559331,3689467.61929935379141732922691643278062,2366408.55992278179798187156733199039358,0.2719056000662997903630302922878442573597,1261141.88939615136657558081975351609423,24407877.45954066886117259577589582837657,0.1408356303492281726261667044620412348301,6737497.66270221098302429732515906303693,2986570.27666773621590058262980030298648,0.2553648346604247299223046168355440560092,1494823.44880987098457136491525800063039,7604014.41837041108906819915545423243991,0.1688123029809243339575332324091238952731,2515956.32429591540821579318106045054413,24499654.03148856610016567172422285919485,0.1405424845932892242987026786280429144389,6748754.80855234014515806663164334052579
2014,20139407.47249727312077724610248842014064,0.3755277432732221599640248627977106592406,14823296.22845326519911349155783981222638,29651806.79929916653793026624681052781874,0.2266182701962129279425310173107007933511,13170496.68349698504172299452199816834605,18013386.28994077652430325267874051296524,0.2067540455241926928313114874736230053068,7299707.35850915629342382597528012261415,4498513.26946184682716644119564109136852,0.5412714943879575952568571962402061210731,4772437.31977591476484639911689013143045,49665245.06744528419937449343383444671363,0.2542374655970913244242808758328670540879,24748461.42704323087101259048373104645548,10486864.85876745456397899773252426058692,0.4130621961588792475514667417515372851191,8490185.76159236527358606688970632828798,16792449.85362636174325882074239308303868,0.2987393854118209418867527630776573317064,9832469.65170907721085927413827959223911,49791214.27179643965870751234929894795934,0.2535398351453205244516645674560327441359,24743150.26598693567800889363668127328298
2015,13232253.83353795964759147868168103986106,0.336894597771650858375468128635660365795,8737434.67240982581599570756435609968525,19418188.63399772769427361349713244414019,0.2007597484956554874491420282225405163047,7640845.70614905640258750859509125596715,14111420.44803335026897089054503002434838,0.2011998564591459429852992713571993899339,5564862.90641477533134607032004240942645,3111855.8962281980758811068090403722692,0.5751063859006298860707449317231794053129,3507710.46792979452147413316853776897795,32521122.57856026647709906448819320727638,0.2412964820556280181354877491128645023406,15380575.64258463518408649254427709450964,5598877.55428458109364025818987974613552,0.4803188403721289361128140038490412691447,5270922.89354864228223070856166575403624,9828288.56898955790337283663486334124819,0.2765375596914688527530348781519601479317,5327066.23615138448640920285273655975561,32650442.46753568734186509217881348400128,0.2404099643378101336479550075778988754323,15385003.75009859314854443228955222683201
2016,6267600.29041408328344513720012695843235,0.4053128997500120640758737806183166692903,4979064.92643622967984693563457556370202,19706977.77377716879993169746110410678632,0.1830516876339732298675258015529668504471,7070495.25772401846371742254496475418005,15417445.00869563399979153279678618585407,0.1995321614249468465415848106605766298053,6029501.20742118463157728935840110337156,3501139.02258566289426687849564827459281,0.6997577229673848431475121595014624760476,4801900.17766412572826941524276179370487,23407670.99107548562883558933714761984066,0.1755908460841806726038505891670487462688,8055938.59819882986071106047999606342577,1062018.90270579901209023610338472365573,0.3936459807151672414705654129248922376531,819396.5660875932643565919973418656107503,5993975.13020415617722818726541188111605,0.1979951354276278238644077263681676963744,2326084.7186030258413520057733255208109,25974578.06419125208337683466123106521869,0.1864800531489845787322960645740425068171,9493731.76794835397612280311202483433662
2017,8154321.86156575148576468603891036790862,0.1653325885252846158662605507646757818696,2642423.27644032717393712474563223079843,16398542.08006570080987021562950401971601,0.1424361015462128261451023304023109945517,4578059.0336551212323489533244330754041,13220464.99562925906641827594286089548404,0.1648849291528431021577026424110003322212,4272516.65097706624384102561407270096208,5312505.63916071473969343131715106416645,0.2132936226072476179638165669080539975757,2220922.2028801197522058645359989177264,24519898.39108180549937580710569691757508,0.1179642474629408612592994105782188605409,5669243.8686806095773728041490113056028,1799578.32085976621721358807593972098738,0.3052251026709535818795852640823050757472,1076581.89638773500753380733058970112355,4220314.9859817122723096063324627069868,0.2338125343347540001762028805892116070292,1934054.58342411885731277927906159257438,24552863.94163145229563490166841438762461,0.1178733980786288859311508289662332849765,5672493.83051018107646554474087785734162
2018,8439005.16678836259721175093648467387657,0.2556359755998320647694163621983357279901,4228334.10505177450657294156491023421826,11919076.31780351421334066214970477264741,0.141435326183607615664202133180014710795,3304125.75575907152786842134672585216633,9549637.7816679291433176218882579269865,0.1461516605143940393947135801437394685459,2735563.02143945384600050113407666658768,2515115.05003087479353218421636971484446,0.2680230417968971306881061702593615290593,1321253.22090972313863472693390487444372,20261051.27536920694737810586660773911151,0.1660843427478518120375901458112786376353,6595485.03352243012785747880500932496519,3510195.54026735536586705796394421516162,0.3208607801955285252573124115082077267765,2207516.79619053488082181872560197753643,4783133.11262571750783554901761758953138,0.282387124888187337764724438918208253998,2647362.60695845093306486953578244460256,20358081.48459187681055241308618944652399,0.1653471505889126604244368156891255219697,6597655.49927096863712862771455042506906
2019,9263548.79233116154921738871626422511664,0.203683223246863106846287342986411290153,3698185.77438413032183161637313056732608,12450566.73423506234287202880634982990845,0.1756203453710277285898969310211779321095,4285682.74666552529143124578587639288221,6343859.97673816561065361740920406651937,0.2350474447231919501668907505904526621597,2922571.83133950615430375255899732807374,2862997.29560575205615428662377874163455,0.313558656151887484745671143251038115206,1759526.46577019044617397444754714876934,21270548.27276605885165981277446794528813,0.1797303334142064206675186596376936732551,7493006.95661574385824085206545056900657,2425381.78244293410846307415967497310266,0.3218813967304581953719920533491458196857,1530143.14044518624527658239494242841848,10081876.47177937211681843932995627376851,0.2305912382512550523484154407409378068894,4556593.06386664776473537616276468030122,21714115.5265662238920894175226140550251,0.1764204697732607753954448845041154177216,7508396.34533903121589256391436157884959
2021,6940500.66823550537742077032080299556773,0.2052716767424520574041847938521564810968,2792388.89081758985807041910374146886034,18852382.78518044384318202992899701016659,0.1962573649525773826955046810726613475587,7251841.17825381742322406484702466241133,13165988.17511220716057431902446395242453,0.2096945842230847487241959290487269545562,5411239.37588176101131382555982227135086,2266200.37530960261101547509443144137355,0.244984713000454355565618241311173465514,1088161.51915162008741172954481505831838,25509424.25682311684157651239342256276798,0.183476674704348764664118785316701730364,9173553.29907814314410453986501238438772,2079502.73507659755889018915806771616429,0.3628584198766289883411004823839006509245,1478947.55009488392952096917262392188207,8281192.16791754189012281697283689577192,0.2140718051304653728702414628604657074471,3474628.72179602501085520937281426024673,25792883.45341594922060280024980000573436,0.1815554267169091299402699730760298821121,9178362.40482309740431304193630933931303
2022,10360821.84910643721633449788635706182893,0.2849922036690901727853124189217730194665,5787396.76317541436176241176534083191115,21276501.59729001477955315915763747813616,0.2673214235926435856285869902833616198302,11147822.80427509490599052933097944814126,13955079.31259568748680833316463178517651,0.2517134025865249925293447616994863110525,6884853.77439103808530391160101500990555,4618320.5069196600463377384667838293102,0.4631572165666582127323667696250807836674,4192456.60354735034492891918435607556021,31289676.9296976674934596391123996879695,0.232460133117712479057978911260620287877,14256260.83000396427624923912684925739082,3883122.29722572410747622907332646409017,0.43092767899871267246707985779337790882,3279755.96247079593382503978509271992343,9180801.32965538035526535633925246138823,0.2914506469162705822033417568992753997911,5244470.95400612277301532030847557675508,31637323.44639645199588765704399453996508,0.2297520916376507980742308235895899350261,14246732.8218278925789046266432990151753
2023,12384003.16717724716851233803472109135096,0.2954459147628147670082610085028706605919,7171254.1625384630773976391485994711922,17261409.15065437392903828707084494088768,0.2468469559548811426627232083682852515042,8351415.55648829460889783974678525195592,12967705.3923785589507550260153092674299,0.271303161018965286556061762143057324052,6895631.74966536981738322804972332681973,6992639.4736149698073765817871268812502,0.3188872570337876055053651190529406128138,4370532.69748784163437625094293269914863,29407665.76580213352151714877617203644309,0.2640237772504587493345499721099898257153,15218073.0713879244744986417306998483874,3309495.03675018730126463511318835882538,0.4282570881343740516464526903073575088574,2777936.82696224497000879493285648639733,6375572.41508790503815438218994152473317,0.2282780590643903266615927638351557639386,2852590.46082783955521877267939973907094,29645412.31783162109755062510556603223866,0.2618425303905931508611318469509433078059,15214362.3605160419444472585874886130251
