"SURVEY_YEAR","NUM_MALE_LE119","CV_NUM_MALE_LE119","CI_NUM_MALE_LE119","NUM_MALE_GE120","CV_NUM_MALE_GE120","CI_NUM_MALE_GE120","NUM_MALE_GE135","CV_NUM_MALE_GE135","CI_NUM_MALE_GE135","NUM_MALE_LE94","CV_NUM_MALE_LE94","CI_NUM_MALE_LE94","NUM_MALE_GE65","CV_NUM_MALE_GE65","CI_NUM_MALE_GE65","NUM_MALE_95TO109","CV_NUM_MALE_95TO109","CI_NUM_MALE_95TO109","NUM_MALE_110TO134","CV_NUM_MALE_110TO134","CI_NUM_MALE_110TO134","NUM_MALE_TOTAL","CV_NUM_MALE_TOTAL","CI_NUM_MALE_TOTAL"
2008,17135835.90149011314183538198744167137562,0.2794354643165872594057784438234116303606,9385186.11270804135044709229481624484869,20943961.86583824382482798885981367257278,0.3370091272540551078407944004312381613658,13834280.36691078200351258630052245582803,12884784.80621336412016584369021987544038,0.3695840361367489441008974899265456965735,9333541.1159302356635354744102672755283,3566209.840900088037406944406898209279,0.3357307251472186896423077597809944102497,2346680.98318856654029337774644620287213,38047881.22558373472824506117973136569429,0.2621195211000439187649102780558307836211,19547261.11521386683650111276109813347503,6324927.87812874895677222332574394341377,0.3509347936602768377029458453186233495362,4350489.02926140043630520431937835668601,15303875.2420861558523183594243933158153,0.2646237067362035313957885180657520441383,7937545.66021893535118901846788323707268,38079797.76732835696666337084725534394829,0.2618774803000155961100944241597704332561,19545593.31969853497649873033966083058534
2009,9621645.30389268840381105350791725923796,0.3182195512330051133098026202468363933401,6001119.47542664952419565627697315274357,15578976.25725842984394051087872897235424,0.3758027988292032219684826638811702219034,11475060.84552798918178031161525206794992,8259625.57679419387250564623347684418264,0.4181042543703651985585735342982886415649,6768633.80260131065443382886103483348597,1688271.70824168399634603468752372789469,0.3527177637896956045678647722771358928085,1167147.50633681573212327147985524875496,25143440.79814842933616671265966855301626,0.3387858120317693336907588894566583905863,16695752.37582393081645503521951947486756,4077597.42137604656729495375605929124557,0.3640729591295476240434927128452715407182,2909704.20030520475911513147930764697065,11175126.85473919381160492970958636826916,0.3515334564056584471988950079501885378233,7699724.69927560023732727481767817798366,25200621.56115111824775156438664623159204,0.3380027444911433985955949130516897917881,16695043.3310814509458804277121542254537
2010,6458710.12621127067659604869880997670313,0.2126162740775764415631010698425898824399,2691524.68946902155921500335892791858723,14690699.78677885206864558711323999023958,0.2436046589903006617391787190841527095571,7014296.90729880400414447098685712899238,9372448.97716167686540008678041850159959,0.2809065417675315543828130124549436156998,5160253.1709315649565541867291477203525,1908488.59076588222760095441263154263824,0.3987624341869644954923350798969872402656,1491625.76990083134641140178690681836395,21061968.49611694739525589269708519195697,0.214644614737451130728581870858950917305,8860842.70238425610447466806173905198279,2281679.97159075010027896109072620976002,0.2045341119978372612747919245669538374278,914695.518231026658221099473371512437203,7586792.37347181355196163352827371294493,0.2260062998372270363371808901285672542061,3360739.22904484978945468272299832035891,21149409.91299012274524163581204996694265,0.2139856825467805170956422059615953953578,8870314.99475796123225750111713892214264
2011,37454866.595073046305203538446757257249,0.7998473931719880815703062690095671617702,58718027.71904055663056964234495638246998,9324943.74306115728901962796304760332708,0.2119580414585429077016216223925950712076,3873933.75248106063813072380869131681855,6118342.06577325365263553823495978425666,0.2169812674195992079318725479401234467593,2602028.6072387336179552640774149823162,33500584.06515130304584379750101136012049,0.8927554509683250144504363614025018231344,58619344.90818141145881811363803420842877,16761728.60468523382659257780872509570662,0.2158688247653641697924652559227121287624,7091935.92366160207568125785310015493193,2433825.97833457020506786719721014310953,0.3321040641603553276143387417185127531224,1584235.65777336881066062197940213082109,4727058.22887507669067596347662357308927,0.2377336135211878223644226421930754387076,2202610.04278805465997446373964992987462,46779810.33813420359422316640980486057591,0.6426477408216804207690147807764484028909,58923361.282542526557374021334371198597
2012,8002275.19696007836845730605583458943655,0.3172501623833121982617093358555488698345,4975897.287116211474864685573341264778,9681497.83842063613063443099015169126872,0.2556264041120720315784539424125899881946,4850699.09855436015448389930036183857758,6701915.98111321981738443162084267937977,0.2887896361812488565262390444593871686631,3793470.00068984909856578467874421832518,3224702.67780972463218497274667026710751,0.4419937495864306591523099505275436885477,2793584.91861838667888030560894533836887,17537150.99288793701346173271609307233248,0.2448319382746501051131635268324337910433,8415563.15203175807084332583646976434574,3336091.58646864229598840097161621553872,0.3367667594331595924155659061713000094355,2202030.11538465506629193294594925963008,4421062.78998912775353393170685711867916,0.2575440339028702828334745581061580556583,2231691.95634048927086200965504131884908,17683773.03538071449909173704598628070516,0.2426574419624266023025496401980218786332,8410554.29285885566928692332396108475536
2013,6660850.84349624253618877223864166664855,0.2232647774755243061203914143132419041239,2914781.42748686005278194751542322122038,12899961.72462518862786418943275424661171,0.2101534033481648772828845242288197583532,5313502.88460244992572236862234961470291,9376624.36796204308522196232482243696718,0.2161996205389901514994025793822445120247,3973356.35536848247305535616341126770604,2185487.85779105600409108183467779208941,0.3039660019461515813614331056685035717121,1302055.45261182928845861553945366286963,19469035.99617353392505988572306888244198,0.2041626545705132936804019210052657493756,7790706.13897902610805072097385309685725,2357063.33684430387194568818832864530919,0.2635982841555198846014847272356761915597,1217782.98842656368016915738781021564345,5641637.00552402820279422932356703889448,0.2173855608339390592752788305538522791017,2403764.43195599702609987140078383993837,19560812.56812143116405296167139591326026,0.2036056940892789464671915769972168027672,7806077.92697000381284645261612176041076
2014,15481985.74317108906771571008470539628065,0.4240998469542007684526549311478384871091,12869179.25708291515241173801211885829951,19683762.78366059355024063551888927755573,0.1886750501771285104063610583365076214274,7279116.46452844021427926285821640782647,12428458.95007507942538531523113432095568,0.1978160458489707243358404595193542408675,4818755.26678020082593962631591199489931,4115661.95809564623010306029443125156339,0.6010880528417805062107536856005624731017,4848795.45579153519207929867277427588776,35039779.32248052715862332668813017259064,0.2443294335854362653839862995734278747753,16780048.89224788384525354548933109717505,8206097.88366917047654397491486516930451,0.4630054992800096878244172300421331781902,7446958.15762699526277940739962113653913,10415529.73499178648592399516316393201274,0.1962050787683596167328815481438266252149,4005416.47085378025487343616461688242661,35165748.52683168261795634560359467383633,0.2433934101571809865304457738374437306635,16775858.45116383647694414856653346741391
2015,6672541.95166682833713508662635903864649,0.3509719178887194306319370961093339812849,4590074.69810011371105667204478956475958,11648979.34574075909111878427624497419662,0.1732294117288528153559374883844416472866,3955173.8450362877584988937589249374722,8714764.40249618158766519579043153511595,0.1761351856253840875416492241825810651582,3008554.22560170260387574586271251517195,2706128.45151224040215810848693283734332,0.6538009004803533265398746433453157969864,3467767.66809184560176385810867669617744,18192201.40843216656348784321198373611812,0.2038946122312526109821068925509887962242,7270212.02953804344178829503304187428977,2135936.62503413730138603583128490329131,0.2740275587321027750486586188366076928807,1147198.77797059922602812371550703646825,4764691.81836502813704453079395473709244,0.2165014118332802112111976458815120125668,2021862.51102795511059710387421545234184,18321521.29740758742825387090260401284301,0.2026335427964263972788952311035584287761,7276607.34903120099333627077918028775851
2016,4700534.20548848934258022909698054088742,0.5283706406449042500893855683009664698006,4867903.56827338866222941565045914751279,8960756.71237981402383932820503892820083,0.1462041779286721184456503331298396033848,2567796.13475454982587144735739084778815,7146701.29533052109321126044261581115941,0.149854031787634568978547060611690398177,2099085.52605089055272805358975726392438,3319090.97265512095790136276675953682405,0.7402555980799206292270770324592263444207,4815672.31916718482084222445034434157704,11094383.84475253691187831197793602371011,0.1524743435823429450292564404748153080137,3315553.4325912187203337800001828850638,641047.5217515370975409006085359345649243,0.4120034136417100298229067142840834737959,517662.9838456556271087267678135764703815,2554451.12813112421776603348410818653974,0.1910719551014324212795787855905903251538,956644.5836756241846620627298536449157711,13661290.91786830336641955730201946908811,0.2218948053727211219745337542078848621521,5941484.19914659934461375087257500512842
2017,3293534.86259843741174664707585348664345,0.195212591747476531471044198330857264549,1260161.37401547955114198032792787846027,7711613.72924374747948704995246505601099,0.181222780958437477381435302717859775001,2739139.36795400489709223041837684792113,6377601.48399173681778605122377306097409,0.1886837473326883429564888803836694305905,2358565.50410838717554501616137097748032,1910427.71370984220428961071166481899755,0.254792205592458928303339108376933827224,954053.6979701351873451419799686276657542,10972183.04129253809497460246560107260492,0.1567213658780169455151368423668923198808,3370368.00527416192525085329934217505961,881734.0774997306744731006553609239049165,0.2404716915438024343767405710421885716843,415582.8868120218732987044382469629861191,1835385.31664087519468493443751973877778,0.1911893354992012402912706702721616579516,687775.9541841775779878664020558347312534,11005148.5918421848912336970283185426545,0.1564859737258324094666354163449444979691,3375416.7310481194608473036186715631886
2018,3751694.20462433167386900111542907219431,0.2513784435104819898902937813159949470943,1848466.29738409002949339886814852277235,4586750.30923245320015667880394682784377,0.1347499254318272403654871670570292553796,1211405.95380122786495429453020802337546,3845419.42381762294669237429498190545598,0.1453118867261585948522502693142878470598,1095218.89738757869264189455111439147287,1577229.89716891967388796007923307424278,0.3457042565066284950779614411687809730935,1068699.97432398268310452073438721253295,8241414.3046341150108513726997941926256,0.1607070747711418733969433994614662120292,2595929.02635459414336706993436575577328,1263117.30533418226904321485350768613194,0.2429555718998029888812543336516764355262,601487.519096248478255973942460342697001,1652677.88753605998440213069165323420735,0.2120137665111974922449798985161403566807,686765.3089819270861966370713912182209207,8338444.51385678487402567991937590003804,0.1590171245068180185411855102906753270399,2598872.72012818968937424981506802316168
2019,3705958.32709289395916232733088641200889,0.2118492348776903409357265786383000906135,1538804.69472314032499538575285512672754,5007831.83163717419855513202650247110009,0.1664135812924216160023985997249929302866,1633407.61004134187483679912124138150512,2886780.96104314488189086785218901467025,0.1757065790228690523520266641948289108911,994163.7578243527589096526176207777280666,1509717.00688945953108190971831215992757,0.2619533750297749754107161778240750479281,775131.9119773061671861907788036020817326,8270222.90492990311728785460924277337203,0.1806655855851486709890848476392391702331,2928523.5415161857336714563498755958403,1095395.97585189495045542254535679436386,0.302368167703526844635060844238476436785,649177.2332911822597590662231522291399161,3221896.21494556879428925924153091414739,0.1981235184665187333103030443712653503002,1251133.49190839140981497502623356614345,8713790.15873006815771745935738888310902,0.1728408239759694231112569355274964757001,2951953.3951376528043264517146834522572
2021,3532375.29659431260892092609740763021745,0.2290144366037322332798283531312853662036,1585571.27930807657708878593964731631611,6294434.56416354477049071766219530720143,0.1871091703351046077595025166704349109652,2308383.0008973233986342275011981921934,4363631.26268500434247614558794873041441,0.2117852403159661611528227235819766145318,1811339.28341129275534558102945031739891,1745068.01602691244568681197846199944269,0.2801391933223737744382175118972536543861,958169.4147528107843169602081690918465235,9543350.66416502500038535590322549445253,0.1713945511057686231631671463692764833779,3205929.47413382648751543449803670589538,986453.8221329472500127215214316149205082,0.3027031762292542338131982033710864424001,585261.3021197366463288328706125999088279,2731656.75991299334123596467176059264128,0.1826386780370126121261776157879792728711,977856.1117835013719259943667547040181958,9826809.86075785737941164375960293741891,0.1674305247686208896823142539868559961548,3224803.54630476701469093058383647432771
2022,4256611.23674970709518848675104521183978,0.2034592441640801194296891735851344905622,1697451.93366167437768426348252074927743,8189043.31616753484814519314711927510772,0.1912104008343255676840070218814171603506,3069027.2996707360770012397573308806293,5903061.05961198320708631916959149739104,0.2079049723414226222016805346390421461066,2405460.46280358223962528679613044524367,1614189.28223410184089170256417541336945,0.2836287728400277858147026270679020741185,897347.8294931037977801397197937149503332,12286631.76094019964482966489677989737605,0.1714979436935959020717197558306349634529,4129978.8805664720725099578321059197363,1736709.48303640867116218389991863678465,0.2396048538065309051032677263038870929714,815603.0827032149465307856397070557380297,3191694.72803474822419347426447893940228,0.2014401251336290122518129397092892952454,1260153.35539118085306166069325905046425,12445654.5529172419433336798981644869474,0.1694252851073429261972973160749639402566,4132872.79911198838059566617023958417762
2023,5832942.89360297671794282416939806778046,0.1919089159317938322332995064438828048709,2194011.74491067951288839507522536493203,6429258.01957357365391369641855336855812,0.168251751360275377211667221117499823298,2120198.48661108482163124833384896869138,4787441.28653642264097433994661776698879,0.1844938848928517994173696146669394988015,1731177.13763309269206437314101254011882,3474052.9626371109853670158449799926421,0.2386518093205529044288243489978938338621,1625014.48940919648042881761850768548293,12024454.36114706279582304425855744054295,0.1676374334393709012959409589414152449162,3950867.38851862602994811553286932591643,1615418.51498781273990240517963912976896,0.2572040501939808936560477749599486144791,814364.6822338944704402992079187692719068,2385288.14901520400561275961671454693863,0.1666664572359520999435437835228599410236,779193.1495552010434174145552336667339472,12262200.91317655037185652058795143633853,0.1638649588995544363126616082358790282007,3938316.29536527843520160707577896847909
