"SURVEY_YEAR","NUM_MALE_LE119","CV_NUM_MALE_LE119","CI_NUM_MALE_LE119","NUM_MALE_GE120","CV_NUM_MALE_GE120","CI_NUM_MALE_GE120","NUM_MALE_GE135","CV_NUM_MALE_GE135","CI_NUM_MALE_GE135","NUM_MALE_LE94","CV_NUM_MALE_LE94","CI_NUM_MALE_LE94","NUM_MALE_GE65","CV_NUM_MALE_GE65","CI_NUM_MALE_GE65","NUM_MALE_95TO109","CV_NUM_MALE_95TO109","CI_NUM_MALE_95TO109","NUM_MALE_110TO134","CV_NUM_MALE_110TO134","CI_NUM_MALE_110TO134","NUM_MALE_TOTAL","CV_NUM_MALE_TOTAL","CI_NUM_MALE_TOTAL"
2007,45790526.7010600375748253572241135210553,0.2848811226412806596955676964332091873006,25567919.039749701678109721789428451545,42267222.02497706617238792167574447350188,0.1921541034688488531583176799159112976302,15918767.50248337062430964251024833010376,29691715.34810495080966069820881246651835,0.1968732235456999564328818067847986037386,11457187.27783820250486421140210406836249,14781030.46457710456844058253836372146656,0.4494492353029264811785972550682998025985,13020912.76501514199551208319100757636446,87854789.37000822950803951221966473067285,0.2120656875588108425611924058801726998423,36516733.17364719046404626174695225822951,22563760.41210735213922900356886968608893,0.2738594922147561866349224972487044274015,12111427.93907366900718263811177878411035,21021242.50124769622988299458381212048338,0.1948680942277028287416976837224484695264,8028884.15045239403211886822627548934684,88057748.72603710374721327889985799455711,0.2115821082777272787651400456335482501128,36517630.48626475629683702032495440557002
2008,25426459.46859103229326475744227825202904,0.2113015348434481232880627641648437396108,10530393.82624209854719282267283008373729,29256221.18371451487144336213917262440755,0.2472774179830845920991688496057297229299,14179429.55513185802428435076019992867513,16866990.90256170120735485750568916755876,0.2826183739032306082034270986019936502381,9343166.22138424107848179553988934284623,4921210.77035897517811242162871900815637,0.2631749368425138111337054635218765672214,2538473.09400872718086329973307952824829,54650764.11056092492628980991392689818248,0.1888735034893793820933105039684422026824,20231279.32042922557991981934780737679491,9779203.2587405083568813289454333837911,0.2528225786394801919293605964734686603746,4845910.63443219093996046538220387327054,23115275.72064436242235951150160931693035,0.1974191705470185287126116417205534019731,8944261.17708108217978548876723911678375,54682680.65230554716470811958145087643647,0.1887516677168004741886262306573674930893,20230036.44996186605064068436827811714803
2009,11415875.67157913251374705694515688426449,0.2607338907430192795449510095617770467974,5833951.13297523454481217049736445569514,21805529.70721762054545719842790546382103,0.2686824945637588086183485455463783801998,11483177.66935798389434690184584459612455,11967570.43252504010294513322352137671236,0.3034124867962248380077139247810271153692,7116976.19944913322758017400725833985688,1688271.70824168399634603468752372789468,0.3355804906420628468769741053964315269136,1110440.05445016147070035803170734223855,33164224.61579406414761940364608466950972,0.25091221393263656889879196645121732228,16309765.68254793880507610592088293104783,4806641.41135919351532801427683279778847,0.3070569918098452858224232424934683081472,2892789.19086194281451757215868044465404,14758921.82667083544458507318518444569004,0.2713075475763954233463262376204914255323,7848245.49590496512924739071283352283734,33221405.37879675305920425537306234808552,0.250419281320377504867355647926048956897,16305789.70044596475894601056009353556771
2010,8647369.00162915878349292098588748902835,0.1822356478431998903381416456944100620485,3088683.42861614502177092623719093897075,24269808.95859048862809224956803838396387,0.1939735744298197654405129992314142857896,9227095.12507625100391107726423672463513,15233824.56859998408400995011399823018857,0.2039333795608110519943270464140687113207,6089103.24270577410219142485766448334203,2087148.69949161241515837462933753722268,0.3632091260618413607717510883711621429297,1485820.05200277631848594963088834786187,32829736.54334647206159942743896109800659,0.1730462142054236577757193374077790537073,11134880.77948761455232541744137743970484,2827879.6951161527864991994880647449117,0.1870720341606653448419954804864813221434,1036873.72557696083544886596659551384512,12768324.99701189812591764632252536066936,0.2372914897727161615634629218529206269047,5938437.12646860327907026554129066284579,32917177.96021964741158517055392587299225,0.1725828372934671581752581970368470790007,11134642.33741463350654931618187638062795
2011,39940433.95479073267739014717574990154435,0.7479551315927740800324125225680143632549,58552358.96767488888066148381684827660193,16024029.82806722586293201828763595764574,0.1570098509303161648961753022158983201086,4931223.84783123880102961534372246993408,10907835.10365035707041976165155985316338,0.1668924119236732646539499732313778153717,3568052.42225528055985830849991265036222,34631150.48649225452309585634559095521448,0.8626168928139519355485029965245278559178,58551894.23737144395317397346824551342941,25946382.04940898877269157686230609432069,0.1466913537427716286383095209921735487154,7459975.41880770957645693115169443596982,3190618.52115259466818647755922064160975,0.289203848295071097812589069796270026963,1808568.7433273638026045165603767187466,7234859.6715627522786200699070144092024,0.2020865501940785845411347204675786659001,2865652.95104218684016714870793045520102,55964463.78285795854032216546338585919,0.5353653869741666508790566265350350677083,58724416.14742651140105311781451338562432
2012,9251517.38360019410578117632715930089827,0.2712204917928524320062134682543522199068,4918034.14543592937878488475187524207508,14505608.94535750129680667581285126005354,0.1864132394720438439288136829560233067421,5299913.60587674850016717865698497157698,9978261.35151010918787414163712442361199,0.2070480549616549800297543181502789872368,4049320.02526927666721417022091517414266,3388671.02550103777013649803608551075012,0.4091445207675411144544694420129724473033,2717454.11822424941905812821598048168836,23610504.2864649179169578478101173525791,0.1867797203725502580805995675143255858781,8643528.24142240058242843605282512755278,4051359.39653705170824389726709323224253,0.2930019460222419330299135833481919054851,2326630.12695286967695210973575391388908,6338834.55540949673633331519970739434714,0.2008907539969721877482729992935871707312,2495889.97646462052330023909065652557924,23757126.32895769540258785214001056095175,0.1852771853033276262748454352673758674308,8627240.85436472270851644739487257106979
2013,8850249.64677406811092381900652331781164,0.1768760774313318332090769757898905982252,3068178.98594647746349241940731247660416,15649404.38471449798924185271769954138317,0.1440353823386335910177705900995868913338,4417973.17009151369849144263168598625663,11542660.77652763699721501837163633337487,0.1538516714359356696972563784199217934851,3480681.00044211248739729214084620807957,2366408.55992278179798187156733199039358,0.2779415982337061776016757142019142510595,1289137.81934896761629087438138115689568,24407877.45954066886117259577589582837656,0.1409975420310598986873511094175647457589,6745243.42686146812067466282060052661906,2986570.27666773621590058262980030298649,0.2614263399443740582041375002936046220138,1530305.54737516966563316666043925083728,7604014.41837041108906819915545423243992,0.172851904483167887557676090495396582187,2576162.01290827568628097692993047507994,24499654.03148856610016567172422285919485,0.1407096232543285110154815901865128410532,6756780.69371900771817612649256587860196
2014,20139407.47249727312077724610248842014061,0.3799204630516424245413019455834534562091,14996691.10457226833793671367949088355096,29651806.79929916653793026624681052781873,0.2245901922840338829620353786247180313339,13052629.78162230127646796589792434789343,18013386.28994077652430325267874051296526,0.2033252211690845035920894751634027040381,7178648.47275647136742300421842076345031,4498513.26946184682716644119564109136853,0.5459619429682141774457707846764523681802,4813793.40832481968663094265650008111272,49665245.06744528419937449343383444671361,0.255200648716114889860781028896948515873,24842221.40931944899786934735807614959962,10486864.85876745456397899773252426058691,0.4169760110327656959446422777859401834767,8570631.31101514037192980491649124529473,16792449.85362636174325882074239308303865,0.2993113273288430514699910116303476022177,9851294.09139220739227705018420283103982,49791214.27179643965870751234929894795931,0.2545019236827870697105299129927514858115,24837041.2367611102614205249367405233704
2015,13232253.83353795964759147868168103986108,0.3378781824988935381348219599489662820173,8762944.15625405183780959193033516143696,19418188.63399772769427361349713244414021,0.1997063209208207394825925114093035617423,7600752.62164268045096922880918292581577,14111420.44803335026897089054503002434834,0.1991781531389429322540827985680914997617,5508945.85949253875561947734941529182898,3111855.8962281980758811068090403722692,0.5759997413673110692741349869257175591422,3513159.2551435768071386412169499767422,32521122.57856026647709906448819320727638,0.241413308988846706797238254307241413761,15388022.35489537239068297544069757229633,5598877.55428458109364025818987974613552,0.4807449367363675065613393455385327200779,5275598.78983324957696577826206592923332,9828288.5689895579033728366348633412482,0.2774685609412062758665544674389041671088,5345000.52807478273054610080615319094905,32650442.46753568734186509217881348400129,0.2405203342115220679686601181878434716021,15392066.85551368330293135420834531674703
2016,6267600.29041408328344513720012695843236,0.4046920395656532702137226298030826455996,4971437.9716315139931585255402937791413,19706977.77377716879993169746110410678637,0.1831794174308892551063844201093372844247,7075428.90753100989836507251971512769179,15417445.00869563399979153279678618585406,0.1993629785840959275494315123458012197386,6024388.80781652609188212493881161393986,3501139.02258566289426687849564827459281,0.6995047057811944198754238323273168507345,4800163.91490997174636180417783929527481,23407670.99107548562883558933714761984063,0.1760319920083212087057707254350445940581,8076177.9475554476635583490294037311388,1062018.90270579901209023610338472365573,0.3942321306481656613029285942517464659912,820616.6706125748208624188862322363881025,5993975.13020415617722818726541188111604,0.1997757828257047295220155122713860035276,2347004.10479370783786149229733419542696,25974578.06419125208337683466123106521865,0.1861318823659260899912163236826135759967,9476006.33314727628289628659308830948198
2017,8154321.86156575148576468603891036790863,0.166363163343092068212681033476368617257,2658894.40842330701592046185278672130796,16398542.080065700809870215629504019716,0.1402200541712940085086210695561341998628,4506832.73924223151949121634405154636522,13220464.99562925906641827594286089548405,0.1626961471093873781838002846773212023381,4215800.68685547241783477737379909343143,5312505.63916071473969343131715106416644,0.2146079299983565097558339411358139022261,2234607.44311675867777547431091574635466,24519898.39108180549937580710569691757505,0.1166808841395091319245556441319483333564,5607566.7096334109419466693386053318773,1799578.32085976621721358807593972098738,0.3053665815229397406168699664876079770364,1077080.9168465280686583319450037309871,4220314.98598171227230960633246270698681,0.232817056670272913470690651560305328011,1925820.17398510443129249736867144601213,24552863.94163145229563490166841438762458,0.1165830802014806548003393344303091019443,5610399.07192319359385619670528098472736
2018,8439005.16678836259721175093648467387658,0.257818915465998304380440382390714387961,4264440.91303813028452890147910190132461,11919076.3178035142133406621497047726474,0.1420390422228301779380479615406098042871,3318229.40134879205570525880274065259859,9549637.7816679291433176218882579269865,0.1466133386838348078755224767750589699299,2744204.38564758503323571201492123931385,2515115.05003087479353218421636971484446,0.2702603274393442300958111070651879417066,1332282.20125917505942636471369896010535,20261051.27536920694737810586660773911148,0.1678973787942790558095786825499591902241,6667483.70547191003002320797218815969484,3510195.54026735536586705796394421516162,0.3221706516643358040029325670844554004759,2216528.6899672711706926798578925957021,4783133.11262571750783554901761758953138,0.2834451002606351859974311749680233433586,2657281.0635495946780781525966885814827,20358081.48459187681055241308618944652395,0.1671064841928916513597743496870237040484,6667856.14673300322311055024724974393133
2019,9263548.79233116154921738871626422511665,0.2033127262278043371930264511499080412998,3691458.82464574056633966145796066643782,12450566.73423506234287202880634982990845,0.1758279566803092240349947777978868129216,4290749.10844906799292454324169416630863,6343859.97673816561065361740920406651939,0.2352172522077655338228791142288766084098,2924683.21175357455832595860693107032073,2862997.29560575205615428662377874163455,0.3132482749290008238227740980676793281169,1757784.76939079706607350267496842160039,21270548.27276605885165981277446794528814,0.1798137929400448156223269804294518839033,7496486.40716715264052977200472258857869,2425381.78244293410846307415967497310266,0.3211212944363969174366352527861274642611,1526529.80546184000644167548938331386489,10081876.47177937211681843932995627376852,0.2306595428491837046470810804059368918195,4557942.79536343937484101335895639463692,21714115.52656622389208941752261405502512,0.1763559806589474493517678722199248435028,7505651.71014535644147658224184544938159
2021,6940500.66823550537742077032080299556773,0.2083279550776198095651691103459644681297,2833964.61039957900229688463027162768861,18852382.78518044384318202992899701016659,0.1966722753114127299177447661018457020421,7267172.39411016648288195528029523127617,13165988.17511220716057431902446395242453,0.2100264990296640806475534547042148826306,5419804.54926215456477366065904396584845,2266200.37530960261101547509443144137355,0.2483088621956258838363034112096405494912,1102926.56793283843583182620526111544924,25509424.25682311684157651239342256276797,0.1845635779673670501003144843827683390321,9227896.800944562483555350633217940716,2079502.73507659755889018915806771616429,0.3656451991868310128514992743728416847082,1490305.97588221909789487660160441491191,8281192.16791754189012281697283689577191,0.214890812026512283117774858353937845947,3487922.1346423327047572316279134900889,25792883.45341594922060280024980000573433,0.1825780910750695900618919924380423992255,9230062.2315230079450248714081780812462
2022,10360821.84910643721633449788635706182893,0.2860538137016237549656079652492077647937,5808955.10191921124819962782097007981513,21276501.59729001477955315915763747813615,0.2674749192645910533992115349569691394058,11154223.87205745501417564160312018568944,13955079.3125956874868083331646317851765,0.2519445985015201614778532971615466071023,6891177.43475882928334611816114841384836,4618320.5069196600463377384667838293102,0.4633923555498451750789217986952174805774,4194585.0600358863722445514437875465115,31289676.92969766749345963911239968796947,0.2330128914237285861330305976355961263521,14290160.26248224813619219105225504921352,3883122.29722572410747622907332646409017,0.4321376740037371077125318531067335580559,3288965.13729453852151009379282730990981,9180801.32965538035526535633925246138823,0.2916605262053006048975154576281414040447,5248247.59971547893115509202989450602862,31637323.44639645199588765704399453996506,0.230290039819530368903538398916946625111,14280090.53345784136169127324103224294009
2023,12384003.16717724716851233803472109135097,0.2970999359396831126539858256649088043784,7211401.63338457810456801281255405634286,17261409.15065437392903828707084494088769,0.2477688848114126485212401931651124260755,8382606.58724104971594518667456036623821,12967705.39237855895075502601530926742991,0.272282075314189363540959052790179420377,6920512.52314768310806138749858668195004,6992639.4736149698073765817871268812502,0.3206953936103435545023593127089736266596,4395314.24599770947728929192388441959236,29407665.76580213352151714877617203644308,0.2653244526864073183302917345459300736315,15293042.73522864689082286505385084060292,3309495.03675018730126463511318835882538,0.4298132062602882929457668563867235706836,2788030.75878229293182306035084599862101,6375572.41508790503815438218994152473317,0.2286970585106951217378595995500023295769,2857826.32899896355159103862349186559636,29645412.31783162109755062510556603223866,0.2630811729455110400971287679783084779087,15286333.69625575026301971738052881134066
